station,valid,tmpf,metar
EGLC,2026-05-03 01:50,57.20,EGLC 030150Z AUTO 24007KT 200V270 9999 BKN013 BKN017 OVC023 14/11 Q1010
EGLC,2026-05-03 02:20,57.20,EGLC 030220Z AUTO 22005KT 180V270 9999 SCT014 BKN020 14/11 Q1009
EGLC,2026-05-03 02:50,57.20,EGLC 030250Z AUTO 22006KT 190V260 9999 BKN016 14/11 Q1009
EGLC,2026-05-03 03:20,57.20,EGLC 030320Z AUTO 25005KT 9999 BKN016 OVC022 14/11 Q1009
EGLC,2026-05-03 03:50,57.20,EGLC 030350Z AUTO 23005KT 9999 BKN016 14/11 Q1009
EGLC,2026-05-03 04:20,57.20,EGLC 030420Z AUTO 21005KT 9999 BKN015 OVC024 14/11 Q1009
EGLC,2026-05-03 04:50,57.20,EGLC 030450Z AUTO 23004KT 180V260 9999 SCT014 BKN021 BKN025 14/11 Q1009
EGLC,2026-05-03 05:20,57.20,EGLC 030520Z AUTO 24005KT 9999 FEW014 14/11 Q1009
EGLC,2026-05-03 05:50,57.20,EGLC 030550Z AUTO 25006KT 9999 BKN015 14/11 Q1009
EGLC,2026-05-03 06:20,57.20,EGLC 030620Z AUTO 25007KT 9999 SCT016 14/11 Q1009
EGLC,2026-05-03 06:50,57.20,EGLC 030650Z AUTO 25007KT 9999 BKN014 14/10 Q1009
EGLC,2026-05-03 07:20,59.00,EGLC 030720Z AUTO 24007KT 9999 SCT013 15/11 Q1009
EGLC,2026-05-03 07:50,59.00,EGLC 030750Z AUTO 25007KT 9999 SCT015 15/10 Q1010
EGLC,2026-05-03 08:20,59.00,EGLC 030820Z AUTO 24006KT 200V270 9999 BKN017 15/10 Q1010
EGLC,2026-05-03 08:50,60.80,EGLC 030850Z AUTO 25008KT 9999 BKN020 16/10 Q1010
EGLC,2026-05-03 09:20,60.80,EGLC 030920Z AUTO 25008KT 220V280 9999 BKN023 16/10 Q1010
EGLC,2026-05-03 09:50,62.60,EGLC 030950Z AUTO 26008KT 230V290 9999 SCT024 17/10 Q1010
EGLC,2026-05-03 10:20,62.60,EGLC 031020Z AUTO 26008KT 200V290 9999 SCT026 17/10 Q1009
EGLC,2026-05-03 10:50,62.60,EGLC 031050Z AUTO 25007KT 210V280 9999 BKN028 17/10 Q1009
EGLC,2026-05-03 11:20,62.60,EGLC 031120Z AUTO 26009KT 9999 SCT029 17/10 Q1009
EGLC,2026-05-03 11:50,66.20,EGLC 031150Z AUTO 27009KT 230V300 9999 SCT030 19/10 Q1009
EGLC,2026-05-03 12:20,64.40,EGLC 031220Z AUTO 27009KT 230V300 9999 BKN032 18/10 Q1009
EGLC,2026-05-03 12:50,66.20,EGLC 031250Z AUTO 26009KT 9999 BKN034 19/10 Q1009
EGLC,2026-05-03 13:20,66.20,EGLC 031320Z AUTO 26010KT 220V280 9999 SCT034 BKN041 19/10 Q1009
EGLC,2026-05-03 13:50,66.20,EGLC 031350Z AUTO 25010KT 220V290 9999 SCT036 19/09 Q1009
EGLC,2026-05-03 14:20,66.20,EGLC 031420Z AUTO 22007KT 180V270 9999 NCD 19/09 Q1009
EGLC,2026-05-03 14:50,68.00,EGLC 031450Z AUTO 25008KT 210V280 9999 SCT037 BKN047 20/10 Q1009
EGLC,2026-05-03 15:20,66.20,EGLC 031520Z AUTO 25009KT 220V300 9999 SCT039 SCT049 19/09 Q1009
EGLC,2026-05-03 15:50,66.20,EGLC 031550Z AUTO 27009KT 240V300 9999 NCD 19/09 Q1008
EGLC,2026-05-03 16:20,68.00,EGLC 031620Z AUTO 23008KT 200V270 9999 NCD 20/09 Q1008
EGLC,2026-05-03 16:50,66.20,EGLC 031650Z AUTO 25008KT 9999 //////CB 19/09 Q1008
EGLC,2026-05-03 17:20,66.20,EGLC 031720Z AUTO 27007KT 250V310 9999 BKN041 19/09 Q1008
EGLC,2026-05-03 17:50,66.20,EGLC 031750Z AUTO 24005KT 9999 BKN041/// //////CB 19/09 Q1008
EGLC,2026-05-03 18:20,66.20,EGLC 031820Z AUTO 25005KT 210V280 9999 BKN041/// //////TCU 19/10 Q1008
EGLC,2026-05-03 18:50,64.40,EGLC 031850Z AUTO 25004KT 210V280 9999 BKN041 18/09 Q1009
EGLC,2026-05-03 19:20,64.40,EGLC 031920Z AUTO 23003KT 150V290 9999 BKN041 18/10 Q1009
EGLC,2026-05-03 19:50,64.40,EGLC 031950Z AUTO 35004KT 310V070 9999 OVC038 18/10 Q1009
EGLC,2026-05-03 20:20,64.40,EGLC 032020Z AUTO VRB02KT 9999 BKN040 18/10 Q1010
EGLC,2026-05-03 20:50,62.60,EGLC 032050Z AUTO 05004KT 020V080 9999 BKN041 17/11 Q1010
EGLC,2026-05-03 21:20,62.60,EGLC 032120Z AUTO 03003KT 010V080 9999 BKN039 17/11 Q1010
EGLC,2026-05-03 21:50,60.80,EGLC 032150Z AUTO 22007KT 9999 SCT033 BKN039 16/10 Q1011
EGLC,2026-05-03 22:20,60.80,EGLC 032220Z AUTO 23008KT 9999 SCT036/// BKN047/// //////CB 16/11 Q1011
EGLC,2026-05-03 22:50,59.00,EGLC 032250Z AUTO 24008KT 9999 BKN044/// //////CB 15/11 Q1011
EGLC,2026-05-03 23:20,59.00,EGLC 032320Z AUTO 23006KT 9999 SCT040 15/11 Q1011
EGLC,2026-05-03 23:50,59.00,EGLC 032350Z AUTO 23005KT 9999 NCD 15/11 Q1011
EGLC,2026-05-04 00:20,57.20,EGLC 040020Z AUTO 23006KT 9999 NCD 14/11 Q1011
EGLC,2026-05-04 00:50,57.20,EGLC 040050Z AUTO 25005KT 9999 NCD 14/11 Q1011
EGLC,2026-05-04 01:20,59.00,EGLC 040120Z AUTO 25004KT 220V290 9999 BKN016 15/11 Q1011
EGLC,2026-05-04 01:50,57.20,EGLC 040150Z AUTO VRB05KT 9999 BKN017 14/11 Q1012
EGLC,2026-05-04 02:20,55.40,EGLC 040220Z AUTO 33003KT 300V360 9999 BKN018 13/11 Q1012
EGLC,2026-05-04 02:50,55.40,EGLC 040250Z AUTO 33004KT 9000 BKN008 BKN018 BKN038 13/11 Q1012
EGLC,2026-05-04 03:20,55.40,EGLC 040320Z AUTO 32003KT 280V360 7000 BKN007 13/11 Q1012
EGLC,2026-05-04 03:50,55.40,EGLC 040350Z AUTO 34004KT 7000 OVC007 13/11 Q1012
EGLC,2026-05-04 04:20,55.40,EGLC 040420Z AUTO 34004KT 8000 BKN007 OVC011 13/11 Q1012
EGLC,2026-05-04 04:50,55.40,EGLC 040450Z AUTO 01004KT 320V070 7000 OVC007 13/11 Q1012
EGLC,2026-05-04 05:20,55.40,EGLC 040520Z AUTO 34005KT 310V050 8000 OVC006 13/11 Q1012
EGLC,2026-05-04 05:50,53.60,EGLC 040550Z AUTO 33004KT 8000 OVC007 12/11 Q1013
EGLC,2026-05-04 06:20,53.60,EGLC 040620Z AUTO 34006KT 310V040 9999 OVC007 12/10 Q1013
EGLC,2026-05-04 06:50,53.60,EGLC 040650Z AUTO 36004KT 300V050 9999 OVC007 12/10 Q1013
EGLC,2026-05-04 07:20,53.60,EGLC 040720Z AUTO 36005KT 320V060 9999 OVC007 12/10 Q1014
EGLC,2026-05-04 07:50,53.60,EGLC 040750Z AUTO 35004KT 290V060 9999 OVC008 12/10 Q1014
EGLC,2026-05-04 08:20,53.60,EGLC 040820Z AUTO 03006KT 330V060 9999 OVC008 12/10 Q1014
EGLC,2026-05-04 08:50,55.40,EGLC 040850Z AUTO 02004KT 310V060 9999 BKN010 OVC013 13/10 Q1014
EGLC,2026-05-04 09:20,55.40,EGLC 040920Z AUTO 03004KT 310V090 9999 OVC011 13/10 Q1014
EGLC,2026-05-04 09:50,55.40,EGLC 040950Z AUTO 05005KT 020V090 9999 BKN011 13/10 Q1014
EGLC,2026-05-04 10:20,57.20,EGLC 041020Z AUTO 03005KT 350V090 9999 OVC013 14/10 Q1015
EGLC,2026-05-04 10:50,57.20,EGLC 041050Z AUTO 05003KT 010V110 9999 OVC014 14/10 Q1015
EGLC,2026-05-04 11:20,57.20,EGLC 041120Z AUTO 04004KT 020V110 9999 OVC014 14/10 Q1015
EGLC,2026-05-04 11:50,57.20,EGLC 041150Z AUTO 03003KT 290V100 9999 OVC014 14/10 Q1014
EGLC,2026-05-04 12:20,59.00,EGLC 041220Z AUTO 08004KT 9999 OVC015 15/10 Q1014
EGLC,2026-05-04 12:50,59.00,EGLC 041250Z AUTO 12003KT 060V170 9999 BKN017 OVC021 15/10 Q1014
EGLC,2026-05-04 13:20,59.00,EGLC 041320Z AUTO 10005KT 070V130 9999 OVC020 15/11 Q1014
EGLC,2026-05-04 13:50,59.00,EGLC 041350Z AUTO 10004KT 060V130 9999 BKN021 OVC026 15/10 Q1014
EGLC,2026-05-04 14:20,59.00,EGLC 041420Z AUTO 07004KT 010V110 9999 SCT022 OVC027 15/11 Q1014
EGLC,2026-05-04 14:50,59.00,EGLC 041450Z AUTO 10005KT 9999 BKN020 BKN027 OVC038 15/11 Q1014
EGLC,2026-05-04 15:20,59.00,EGLC 041520Z AUTO 08005KT 9999 FEW020 OVC025 15/11 Q1014
EGLC,2026-05-04 15:50,57.20,EGLC 041550Z AUTO 01005KT 310V080 9999 -RA BKN018 OVC030 14/10 Q1014
EGLC,2026-05-04 16:20,57.20,EGLC 041620Z AUTO 01006KT 280V060 9999 BKN019 BKN028 14/11 Q1014
EGLC,2026-05-04 16:50,59.00,EGLC 041650Z AUTO 03007KT 9999 BKN019 BKN026 15/10 Q1014
EGLC,2026-05-04 17:20,59.00,EGLC 041720Z AUTO 04008KT 360V080 9999 SCT019 BKN024 15/11 Q1014
EGLC,2026-05-04 17:50,59.00,EGLC 041750Z AUTO 04007KT 010V080 9999 FEW019 15/10 Q1014
EGLC,2026-05-04 18:20,59.00,EGLC 041820Z AUTO 05007KT 020V090 9999 FEW019 15/10 Q1014
EGLC,2026-05-04 18:50,59.00,EGLC 041850Z AUTO 06005KT 010V100 9999 FEW026 15/10 Q1014
EGLC,2026-05-04 19:20,57.20,EGLC 041920Z AUTO 09009KT 9999 FEW013 BKN018 14/11 Q1014
EGLC,2026-05-04 19:50,57.20,EGLC 041950Z AUTO 08005KT 9999 FEW013 BKN020 OVC025 14/11 Q1014
EGLC,2026-05-04 20:20,55.40,EGLC 042020Z AUTO 09004KT 9999 OVC026 13/11 Q1015
EGLC,2026-05-04 20:50,57.20,EGLC 042050Z AUTO 08004KT 9999 SCT027 BKN033 OVC039 14/11 Q1015
EGLC,2026-05-04 21:20,55.40,EGLC 042120Z AUTO 07005KT 9999 SCT011 BKN017 BKN022 13/11 Q1015
EGLC,2026-05-04 21:50,55.40,EGLC 042150Z AUTO 04004KT 010V090 9999 BKN008 OVC014 13/11 Q1015
EGLC,2026-05-04 22:20,55.40,EGLC 042220Z AUTO 09007KT 9999 BKN007 BKN012 OVC017 13/11 Q1015
EGLC,2026-05-04 22:50,53.60,EGLC 042250Z AUTO 09009KT 9999 SCT006 OVC010 12/10 Q1014
EGLC,2026-05-04 23:20,53.60,EGLC 042320Z AUTO 09008KT 9000 -RA BKN008 OVC011 12/10 Q1014
EGLC,2026-05-04 23:50,53.60,EGLC 042350Z AUTO 08007KT 9999 BKN009 OVC015 12/10 Q1014
EGLC,2026-05-05 00:20,53.60,EGLC 050020Z AUTO 08007KT 3600 RADZ SCT006 BKN009 OVC013 12/11 Q1014
EGLC,2026-05-05 00:50,51.80,EGLC 050050Z AUTO 08007KT 8000 BKN007 OVC011 11/10 Q1014 RERA REDZ
EGLC,2026-05-05 01:20,51.80,EGLC 050120Z AUTO 09008KT 9999 OVC007 11/10 Q1014
EGLC,2026-05-05 01:50,51.80,EGLC 050150Z AUTO 08008KT 9999 OVC008 11/10 Q1014
EGLC,2026-05-05 02:20,51.80,EGLC 050220Z AUTO 08006KT 9999 BKN008 OVC012 11/10 Q1014
EGLC,2026-05-05 02:50,51.80,EGLC 050250Z AUTO 08005KT 9999 BKN009 OVC015 11/10 Q1014
EGLC,2026-05-05 03:20,51.80,EGLC 050320Z AUTO 08007KT 9999 BKN010 OVC031 11/09 Q1014
EGLC,2026-05-05 03:50,51.80,EGLC 050350Z AUTO 08006KT 9999 BKN011 OVC030 11/09 Q1013
EGLC,2026-05-05 04:20,51.80,EGLC 050420Z AUTO 07004KT 9999 SCT011 OVC029 11/09 Q1013
EGLC,2026-05-05 04:50,51.80,EGLC 050450Z AUTO 03004KT 9999 OVC030 11/09 Q1013
EGLC,2026-05-05 05:20,51.80,EGLC 050520Z AUTO 04003KT 9999 OVC032 11/08 Q1013
EGLC,2026-05-05 05:50,51.80,EGLC 050550Z AUTO 03005KT 9999 SCT033 OVC041 11/08 Q1013
EGLC,2026-05-05 06:20,51.80,EGLC 050620Z AUTO 03004KT 340V080 9999 FEW012 BKN039 11/08 Q1013
EGLC,2026-05-05 06:50,51.80,EGLC 050650Z AUTO 03005KT 330V060 9999 SCT012 BKN036 11/08 Q1013
EGLC,2026-05-05 07:20,53.60,EGLC 050720Z AUTO 01005KT 320V070 9999 BKN017 OVC038 12/08 Q1013
EGLC,2026-05-05 07:50,53.60,EGLC 050750Z AUTO 03007KT 360V060 9999 SCT017 BKN023 OVC027 12/08 Q1013
EGLC,2026-05-05 08:20,53.60,EGLC 050820Z AUTO 04007KT 340V070 9999 SCT020 BKN028 12/07 Q1013
EGLC,2026-05-05 08:50,55.40,EGLC 050850Z AUTO 03007KT 360V060 9999 BKN023 BKN031 13/07 Q1013
EGLC,2026-05-05 09:20,55.40,EGLC 050920Z AUTO 03006KT 320V080 9999 BKN027 13/07 Q1013
EGLC,2026-05-05 09:50,55.40,EGLC 050950Z AUTO VRB07KT 9999 FEW026 BKN031 13/07 Q1013
EGLC,2026-05-05 10:20,57.20,EGLC 051020Z AUTO 01006KT 280V080 9999 BKN031 14/06 Q1013
EGLC,2026-05-05 10:50,59.00,EGLC 051050Z AUTO 04008KT 330V090 9999 SCT034 BKN041 15/06 Q1012
EGLC,2026-05-05 11:20,59.00,EGLC 051120Z AUTO 06008KT 340V110 9999 SCT041 15/05 Q1012
EGLC,2026-05-05 11:50,60.80,EGLC 051150Z AUTO 05008KT 340V090 9999 BKN042 16/05 Q1012
EGLC,2026-05-05 12:20,60.80,EGLC 051220Z AUTO 09005KT 060V170 9999 BKN042 16/05 Q1012
EGLC,2026-05-05 12:50,60.80,EGLC 051250Z AUTO 09007KT 020V160 9999 BKN045 16/05 Q1012
EGLC,2026-05-05 13:20,60.80,EGLC 051320Z AUTO 07008KT 050V120 9999 BKN045 16/05 Q1012
EGLC,2026-05-05 13:50,60.80,EGLC 051350Z AUTO 08006KT 9999 SCT048 16/04 Q1012
EGLC,2026-05-05 14:20,60.80,EGLC 051420Z AUTO 08009KT 9999 NCD 16/05 Q1012
EGLC,2026-05-05 14:50,60.80,EGLC 051450Z AUTO 09008KT 9999 BKN046 16/05 Q1011
EGLC,2026-05-05 15:20,60.80,EGLC 051520Z AUTO 11009KT 9999 SCT047 16/05 Q1011
EGLC,2026-05-05 15:50,59.00,EGLC 051550Z AUTO 09011KT 9999 NCD 15/05 Q1011
EGLC,2026-05-05 16:20,59.00,EGLC 051620Z AUTO 10009KT 9999 NCD 15/06 Q1011
EGLC,2026-05-05 16:50,59.00,EGLC 051650Z AUTO 10008KT 9999 NCD 15/06 Q1011
EGLC,2026-05-05 17:20,59.00,EGLC 051720Z AUTO 08009KT 9999 NCD 15/06 Q1011
EGLC,2026-05-05 17:50,57.20,EGLC 051750Z AUTO 09008KT 9999 NCD 14/06 Q1011
EGLC,2026-05-05 18:20,57.20,EGLC 051820Z AUTO 09006KT 9999 NCD 14/06 Q1011
EGLC,2026-05-05 18:50,57.20,EGLC 051850Z AUTO 09008KT 9999 NCD 14/07 Q1011
EGLC,2026-05-05 19:20,55.40,EGLC 051920Z AUTO 08008KT 9999 -RA BKN037 OVC048 13/07 Q1012
EGLC,2026-05-05 19:50,55.40,EGLC 051950Z AUTO 09008KT 9999 -RA BKN036 OVC042 13/07 Q1012
EGLC,2026-05-05 20:20,55.40,EGLC 052020Z AUTO 08009KT 9999 OVC034 13/06 Q1012
EGLC,2026-05-05 20:50,53.60,EGLC 052050Z AUTO 07009KT 9999 SCT027 OVC033 12/07 Q1013
EGLC,2026-05-05 21:20,53.60,EGLC 052120Z AUTO 04010KT 9999 -RA BKN018 BKN027 OVC036 12/09 Q1013
EGLC,2026-05-05 21:50,51.80,EGLC 052150Z AUTO 07005KT 030V100 9999 -RA BKN026 OVC039 11/09 Q1013
EGLC,2026-05-05 22:20,53.60,EGLC 052220Z AUTO 03009KT 350V060 9999 FEW030 BKN044 12/07 Q1013
EGLC,2026-05-05 22:50,51.80,EGLC 052250Z AUTO 03008KT 360V060 9999 FEW018 OVC045 11/07 Q1013
EGLC,2026-05-05 23:20,51.80,EGLC 052320Z AUTO 03010KT 330V060 9999 BKN047 11/06 Q1013
EGLC,2026-05-05 23:50,51.80,EGLC 052350Z AUTO 04008KT 9999 NCD 11/06 Q1013
EGLC,2026-05-06 00:20,50.00,EGLC 060020Z AUTO 03008KT 360V070 9999 NCD 10/06 Q1013
EGLC,2026-05-06 00:50,50.00,EGLC 060050Z AUTO 04006KT 9999 NCD 10/06 Q1013
EGLC,2026-05-06 01:20,50.00,EGLC 060120Z AUTO 03005KT 340V060 9999 BKN017 10/06 Q1013
EGLC,2026-05-06 01:50,50.00,EGLC 060150Z AUTO 35007KT 300V060 9999 BKN017 10/06 Q1013
EGLC,2026-05-06 02:20,50.00,EGLC 060220Z AUTO 36006KT 310V060 9999 SCT017 BKN022 10/06 Q1013
EGLC,2026-05-06 02:50,50.00,EGLC 060250Z AUTO 36006KT 280V100 9999 NCD 10/05 Q1013
EGLC,2026-05-06 03:20,48.20,EGLC 060320Z AUTO 03008KT 360V060 9999 NCD 09/05 Q1012
EGLC,2026-05-06 03:50,48.20,EGLC 060350Z AUTO 35006KT 300V070 9999 SCT019 09/05 Q1012
EGLC,2026-05-06 04:20,48.20,EGLC 060420Z AUTO 34007KT 300V020 9999 BKN017 09/05 Q1012
EGLC,2026-05-06 04:50,48.20,EGLC 060450Z AUTO 35005KT 310V070 9999 BKN016 09/05 Q1013
EGLC,2026-05-06 05:20,46.40,EGLC 060520Z AUTO 33007KT 260V010 9999 FEW017 08/05 Q1013
EGLC,2026-05-06 05:50,46.40,EGLC 060550Z AUTO 35007KT 300V050 9999 BKN016 08/05 Q1013
EGLC,2026-05-06 06:20,46.40,EGLC 060620Z AUTO 35007KT 310V040 9999 OVC015 08/05 Q1013
EGLC,2026-05-06 06:50,48.20,EGLC 060650Z AUTO 34009KT 280V020 9999 SCT014 09/05 Q1013
EGLC,2026-05-06 07:20,48.20,EGLC 060720Z AUTO 36007KT 290V070 9999 SCT017 09/05 Q1013
EGLC,2026-05-06 07:50,50.00,EGLC 060750Z AUTO 35008KT 310V040 9999 SCT020 10/05 Q1013
EGLC,2026-05-06 08:20,50.00,EGLC 060820Z AUTO 34011KT 310V010 9999 FEW022 10/04 Q1013
EGLC,2026-05-06 08:50,51.80,EGLC 060850Z AUTO 34010G21KT 300V030 9999 FEW027 11/04 Q1013
EGLC,2026-05-06 09:20,51.80,EGLC 060920Z AUTO 31011KT 9999 SCT030 BKN040 11/03 Q1013
EGLC,2026-05-06 09:50,51.80,EGLC 060950Z AUTO 34010KT 290V010 9999 FEW031 BKN044 11/04 Q1013
EGLC,2026-05-06 10:20,51.80,EGLC 061020Z AUTO 35009KT 310V050 9999 FEW031 BKN041 11/04 Q1013
EGLC,2026-05-06 10:50,53.60,EGLC 061050Z AUTO 35008KT 310V080 9999 BKN036 12/04 Q1013
EGLC,2026-05-06 11:20,53.60,EGLC 061120Z AUTO 35009KT 310V080 9999 SCT033 BKN042 BKN048 12/04 Q1013
EGLC,2026-05-06 11:50,53.60,EGLC 061150Z AUTO 35010KT 300V040 9999 SCT031 12/04 Q1013
EGLC,2026-05-06 12:20,53.60,EGLC 061220Z AUTO 03007KT 320V060 9999 BKN032 BKN045 12/05 Q1013
EGLC,2026-05-06 12:50,53.60,EGLC 061250Z AUTO 35007KT 310V060 9999 BKN031 12/05 Q1013
EGLC,2026-05-06 13:20,53.60,EGLC 061320Z AUTO 34009KT 300V020 9999 SCT031 BKN043 12/05 Q1013
EGLC,2026-05-06 13:50,53.60,EGLC 061350Z AUTO 34008KT 280V010 9999 BKN034 BKN047 12/05 Q1013
EGLC,2026-05-06 14:20,53.60,EGLC 061420Z AUTO 35006KT 300V090 9999 BKN037 12/05 Q1013
EGLC,2026-05-06 14:50,55.40,EGLC 061450Z AUTO 32007KT 270V020 9999 SCT035 SCT044 13/05 Q1013
EGLC,2026-05-06 15:20,55.40,EGLC 061520Z AUTO VRB07KT 9999 BKN037 13/04 Q1013
EGLC,2026-05-06 15:50,55.40,EGLC 061550Z AUTO 35006KT 310V040 9999 BKN039 OVC048 13/04 Q1013
EGLC,2026-05-06 16:20,55.40,EGLC 061620Z AUTO 34006KT 290V050 9999 BKN039 13/04 Q1013
EGLC,2026-05-06 16:50,55.40,EGLC 061650Z AUTO 04006KT 350V090 9999 BKN038 13/05 Q1013
EGLC,2026-05-06 17:20,53.60,EGLC 061720Z AUTO 05007KT 010V080 9999 BKN039 BKN047 12/05 Q1013
EGLC,2026-05-06 17:50,53.60,EGLC 061750Z AUTO 07007KT 020V090 9999 SCT039 12/04 Q1013
EGLC,2026-05-06 18:20,53.60,EGLC 061820Z AUTO 03007KT 9999 SCT036 OVC045 12/04 Q1013
EGLC,2026-05-06 18:50,53.60,EGLC 061850Z AUTO VRB05KT 9999 FEW036 12/04 Q1014
EGLC,2026-05-06 19:20,53.60,EGLC 061920Z AUTO 34006KT 310V030 9999 NCD 12/05 Q1014
EGLC,2026-05-06 19:50,53.60,EGLC 061950Z AUTO 35007KT 310V030 9999 NCD 12/05 Q1014
EGLC,2026-05-06 20:20,51.80,EGLC 062020Z AUTO 35007KT 280V060 9999 FEW037 11/05 Q1014
EGLC,2026-05-06 20:50,51.80,EGLC 062050Z AUTO 35006KT 310V060 9999 NCD 11/06 Q1015
EGLC,2026-05-06 21:20,51.80,EGLC 062120Z AUTO 35004KT 290V060 9999 NCD 11/06 Q1015
EGLC,2026-05-06 21:50,50.00,EGLC 062150Z AUTO 34004KT 290V020 9999 NCD 10/07 Q1015
EGLC,2026-05-06 22:20,50.00,EGLC 062220Z AUTO 34005KT 310V030 9999 FEW025 SCT033 10/07 Q1015
EGLC,2026-05-06 22:50,50.00,EGLC 062250Z AUTO 34003KT 310V040 9999 FEW018 10/07 Q1015
EGLC,2026-05-06 23:20,50.00,EGLC 062320Z AUTO 03003KT 330V090 9999 BKN018 10/07 Q1015
EGLC,2026-05-06 23:50,50.00,EGLC 062350Z AUTO 03004KT 9999 SCT016 BKN020 10/07 Q1015
EGLC,2026-05-07 00:20,50.00,EGLC 070020Z AUTO VRB02KT 9999 BKN015 10/07 Q1015
EGLC,2026-05-07 00:50,50.00,EGLC 070050Z AUTO 34003KT 310V020 9999 BKN017 OVC024 10/07 Q1015
EGLC,2026-05-07 01:20,50.00,EGLC 070120Z AUTO 03003KT 360V060 9999 SCT015 BKN021 OVC027 10/07 Q1015
EGLC,2026-05-07 01:50,50.00,EGLC 070150Z AUTO 05004KT 020V090 9999 SCT021 BKN027 10/07 Q1015
EGLC,2026-05-07 02:20,50.00,EGLC 070220Z AUTO 05004KT 020V080 9999 BKN022 10/06 Q1015
EGLC,2026-05-07 02:50,50.00,EGLC 070250Z AUTO 08004KT 9999 BKN019 BKN027 10/06 Q1015
EGLC,2026-05-07 03:20,50.00,EGLC 070320Z AUTO 07005KT 9999 SCT020 BKN030 BKN041 10/06 Q1015
EGLC,2026-05-07 03:50,48.20,EGLC 070350Z AUTO 08005KT 9999 FEW025 SCT032 BKN039 09/06 Q1015
EGLC,2026-05-07 04:20,48.20,EGLC 070420Z AUTO 08004KT 9999 SCT030 09/06 Q1015
EGLC,2026-05-07 04:50,48.20,EGLC 070450Z AUTO 10004KT 9999 NCD 09/06 Q1016
EGLC,2026-05-07 05:20,48.20,EGLC 070520Z AUTO 10004KT 9999 SCT020 BKN031 09/06 Q1016
EGLC,2026-05-07 05:50,48.20,EGLC 070550Z AUTO 09005KT 9999 NCD 09/06 Q1016
EGLC,2026-05-07 06:20,50.00,EGLC 070620Z AUTO 10005KT 9999 SCT024 10/06 Q1016
EGLC,2026-05-07 06:50,50.00,EGLC 070650Z AUTO 10006KT 9999 FEW025 10/06 Q1016
EGLC,2026-05-07 07:20,50.00,EGLC 070720Z AUTO 10006KT 9999 SCT026 10/06 Q1016
EGLC,2026-05-07 07:50,51.80,EGLC 070750Z AUTO 07006KT 9999 SCT027 11/07 Q1016
EGLC,2026-05-07 08:20,53.60,EGLC 070820Z AUTO VRB04KT 9999 NCD 12/07 Q1016
EGLC,2026-05-07 08:50,53.60,EGLC 070850Z AUTO 09005KT 020V140 9999 SCT020 SCT029 BKN048 12/07 Q1017
EGLC,2026-05-07 09:20,53.60,EGLC 070920Z AUTO 08005KT 050V120 9999 FEW023 SCT034 BKN041 12/07 Q1017
EGLC,2026-05-07 09:50,55.40,EGLC 070950Z AUTO 09004KT 050V160 9999 FEW035 13/06 Q1017
EGLC,2026-05-07 10:20,55.40,EGLC 071020Z AUTO 09005KT 9999 NCD 13/05 Q1017
EGLC,2026-05-07 10:50,55.40,EGLC 071050Z AUTO 08006KT 9999 BKN030 13/05 Q1017
EGLC,2026-05-07 11:20,57.20,EGLC 071120Z AUTO 10005KT 9999 SCT032 14/05 Q1016
EGLC,2026-05-07 11:50,55.40,EGLC 071150Z AUTO 09007KT 9999 SCT034 SCT044 13/05 Q1016
EGLC,2026-05-07 12:20,57.20,EGLC 071220Z AUTO 09007KT 9999 SCT035 BKN046 14/05 Q1016
EGLC,2026-05-07 12:50,57.20,EGLC 071250Z AUTO 11007KT 080V150 9999 FEW037 14/06 Q1016
EGLC,2026-05-07 13:20,55.40,EGLC 071320Z AUTO 11007KT 070V140 9999 FEW033 SCT040 13/06 Q1016
EGLC,2026-05-07 13:50,57.20,EGLC 071350Z AUTO 14006KT 100V170 9999 NCD 14/05 Q1016
EGLC,2026-05-07 14:20,57.20,EGLC 071420Z AUTO 11009KT 070V140 9999 SCT035 14/06 Q1016
EGLC,2026-05-07 14:50,57.20,EGLC 071450Z AUTO 08011KT 9999 FEW038 14/06 Q1016
EGLC,2026-05-07 15:20,57.20,EGLC 071520Z AUTO 09011KT 9999 NCD 14/07 Q1016
EGLC,2026-05-07 15:50,57.20,EGLC 071550Z AUTO 09012KT 9999 FEW041 14/07 Q1016
EGLC,2026-05-07 16:20,57.20,EGLC 071620Z AUTO 09011KT 9999 FEW042 14/06 Q1016
EGLC,2026-05-07 16:50,55.40,EGLC 071650Z AUTO 11010KT 9999 NCD 13/06 Q1015
EGLC,2026-05-07 17:20,55.40,EGLC 071720Z AUTO 11009KT 9999 NCD 13/07 Q1015
EGLC,2026-05-07 17:50,55.40,EGLC 071750Z AUTO 11009KT 9999 NCD 13/08 Q1016
EGLC,2026-05-07 18:20,55.40,EGLC 071820Z AUTO 09012KT 9999 FEW026 13/08 Q1016
EGLC,2026-05-07 18:50,55.40,EGLC 071850Z AUTO 10008KT 9999 NCD 13/08 Q1016
EGLC,2026-05-07 19:20,53.60,EGLC 071920Z AUTO 09008KT 9999 NCD 12/08 Q1016
EGLC,2026-05-07 19:50,53.60,EGLC 071950Z AUTO 10009KT 9999 NCD 12/07 Q1016
EGLC,2026-05-07 20:20,53.60,EGLC 072020Z AUTO 11008KT 9999 NCD 12/07 Q1016
EGLC,2026-05-07 20:50,53.60,EGLC 072050Z AUTO 10007KT 9999 NCD 12/08 Q1017
