station,valid,metar
LGA,2026-08-26 10:51,KLGA 261051Z 36003KT 10SM SCT250 19/15 A3008 RMK AO2 SLP184 T01940150
LGA,2026-08-26 11:51,KLGA 261151Z COR 32007KT 10SM SCT250 21/15 A3009 RMK AO2 SLP189 T02060150 10222 20194 51016
LGA,2026-08-26 12:51,KLGA 261251Z 32007KT 10SM BKN250 21/15 A3009 RMK AO2 SLP189 T02110150
LGA,2026-08-26 13:51,KLGA 261351Z 00000KT 10SM FEW060 SCT250 23/14 A3008 RMK AO2 SLP187 T02280144
LGA,2026-08-26 14:51,KLGA 261451Z 32004KT 10SM FEW040 FEW050 BKN250 23/14 A3009 RMK AO2 SLP189 T02330144 55000
LGA,2026-08-26 15:51,KLGA 261551Z 32005KT 10SM FEW040 SCT180 SCT250 24/15 A3008 RMK AO2 SLP186 T02440150
LGA,2026-08-26 16:51,KLGA 261651Z 31009KT 10SM FEW050 SCT250 25/14 A3007 RMK AO2 SLP184 T02500144
LGA,2026-08-26 17:51,KLGA 261751Z VRB04KT 10SM FEW050 SCT250 26/13 A3006 RMK AO2 SLP179 T02610133 10261 20206 58009
LGA,2026-08-26 18:51,KLGA 261851Z 32009G14KT 10SM FEW050 SCT250 27/14 A3004 RMK AO2 SLP174 T02720139
LGA,2026-08-26 19:51,KLGA 261951Z VRB04KT 10SM SCT055 SCT250 28/13 A3003 RMK AO2 SLP169 T02780128
LGA,2026-08-26 20:36,KLGA 262036Z 16010KT 10SM SCT060 BKN250 27/16 A3003 RMK AO2 WSHFT 2016 T02720156
LGA,2026-08-26 20:51,KLGA 262051Z 16016G19KT 10SM SCT060 BKN250 28/16 A3003 RMK AO2 WSHFT 2016 SLP167 T02780156 56012
LGA,2026-08-26 21:51,KLGA 262151Z 18012KT 10SM FEW060 BKN250 26/17 A3003 RMK AO2 SLP168 T02560167
LGA,2026-08-26 22:51,KLGA 262251Z 17011KT 10SM FEW065 BKN250 24/18 A3003 RMK AO2 SLP170 T02440178
LGA,2026-08-26 23:51,KLGA 262351Z 18007KT 10SM FEW065 SCT250 24/18 A3002 RMK AO2 SLP166 T02440183 10278 20244 58001
LGA,2026-08-27 00:51,KLGA 270051Z 18009KT 10SM FEW065 BKN250 24/19 A3004 RMK AO2 SLP172 T02390189
LGA,2026-08-27 01:51,KLGA 270151Z 17007KT 10SM FEW070 FEW200 BKN250 24/19 A3005 RMK AO2 SLP174 T02390194
LGA,2026-08-27 02:51,KLGA 270251Z 18007KT 10SM BKN085 BKN250 24/19 A3005 RMK AO2 SLP175 T02440194 51008
LGA,2026-08-27 03:51,KLGA 270351Z 18007KT 10SM SCT055 BKN220 BKN250 24/19 A3005 RMK AO2 SLP174 T02440194
LGA,2026-08-27 04:51,KLGA 270451Z 19008KT 10SM SCT047 SCT220 BKN250 24/17 A3004 RMK AO2 SLP173 T02440172 402780194 $
LGA,2026-08-27 05:51,KLGA 270551Z 19005KT 10SM SCT060 BKN250 24/18 A3004 RMK AO2 SLP171 T02440183 10244 20239 58004 $
LGA,2026-08-27 06:51,KLGA 270651Z 20007KT 10SM SCT085 BKN250 24/19 A3003 RMK AO2 SLP169 T02390189 $
LGA,2026-08-27 07:51,KLGA 270751Z 22006KT 10SM FEW085 BKN250 23/19 A3003 RMK AO2 SLP170 T02330194 $
LGA,2026-08-27 08:51,KLGA 270851Z 20005KT 10SM FEW090 BKN250 23/19 A3003 RMK AO2 SLP168 T02330194 58003 $
LGA,2026-08-27 09:51,KLGA 270951Z 20008KT 10SM FEW090 SCT200 SCT250 23/19 A3003 RMK AO2 SLP169 T02330194 $
LGA,2026-08-27 10:51,KLGA 271051Z 20006KT 10SM SCT075 BKN250 23/19 A3004 RMK AO2 SLP173 T02330194 $
LGA,2026-08-27 11:51,KLGA 271151Z 20008KT 10SM SCT075 BKN250 24/19 A3004 RMK AO2 SLP171 T02440194 10244 20228 50003 $
LGA,2026-08-27 12:51,KLGA 271251Z 18006KT 10SM SCT075 BKN090 BKN250 24/19 A3005 RMK AO2 SLP174 CB DSNT W MOV NE T02440194 $
LGA,2026-08-27 13:51,KLGA 271351Z COR 28005KT 10SM SCT028CB BKN060 BKN100 OVC250 23/19 A3005 RMK AO2 SLP175 CB W-NW MOV NE T02330189 $
LGA,2026-08-27 14:51,KLGA 271451Z 17012G19KT 10SM -RA SCT024 BKN075 BKN090 BKN250 25/21 A3003 RMK AO2 RAB02 SLP169 P0002 60002 T02500211 58002 $
LGA,2026-08-27 15:51,KLGA 271551Z COR 16015G22KT 10SM SCT025 BKN048TCU BKN070 BKN130 BKN250 25/21 A3002 RMK AO2 RAE09 SLP166 TCU OHD AND E P0000 T02500206 $
LGA,2026-08-27 16:51,KLGA 271651Z 16012KT 10SM SCT025 SCT042 BKN130 BKN250 25/21 A3000 RMK AO2 SLP159 CB DSNT SW MOV NE T02500206 $
LGA,2026-08-27 17:35,KLGA 271735Z 16014G20KT 10SM -TSRA SCT020 SCT044CB BKN090 BKN150 BKN250 24/21 A3001 RMK AO2 RAB33 TSB35 OCNL LTGICCG S AND NW TS S AND NW MOV NE P0000 T02440211 $
LGA,2026-08-27 17:51,KLGA 271751Z 17007KT 10SM -TSRA SCT020 SCT044CB BKN090 BKN150 BKN250 24/22 A3003 RMK AO2 RAB33 TSB35 SLP167 OCNL LTGICCG OHD TS OHD MOV NE P0000 60002 T02390217 10261 20228 55001 $
LGA,2026-08-27 18:51,KLGA 271851Z 17015G20KT 10SM FEW015 SCT045 BKN090 BKN140 OVC250 24/22 A3001 RMK AO2 RAE45 TSE48 SLP163 OCNL LTGICCG DSNT S CB DSNT S P0000 T02390217 $
LGA,2026-08-27 19:07,KLGA 271907Z 16010G21KT 10SM BKN013 BKN035 BKN110 BKN150 BKN250 24/22 A3001 RMK AO2 T02390217 $
LGA,2026-08-27 19:29,KLGA 271929Z 17009G19KT 10SM SCT013 BKN040CB BKN100 BKN140 BKN250 24/19 A3000 RMK AO2 CB W MOV NE T02390194 $
LGA,2026-08-27 19:39,KLGA 271939Z 19010G17KT 10SM TS SCT013 BKN040CB BKN090 BKN140 BKN250 23/20 A3000 RMK AO2 TSB38 OCNL LTGICCG W TS W MOV NE T02330200 $
LGA,2026-08-27 19:51,KLGA 271951Z 19007KT 10SM -TSRA SCT013 BKN040CB BKN080 BKN130 OVC250 23/21 A3000 RMK AO2 RAB48 TSB38 SLP158 OCNL LTGICCG OHD TS OHD MOV NE P0000 T02330206 $
LGA,2026-08-27 20:51,KLGA 272051Z 18014KT 4SM TSRA BR FEW015 BKN035CB BKN080 BKN130 BKN250 23/21 A2998 RMK SLP152 OCNL LTGICCG OHD TS OHD MOV E P0009 60009 T02280211 58015
LGA,2026-08-27 21:51,KLGA 272151Z 20016G23KT 8SM RA FEW015 SCT040CB BKN070 BKN130 BKN250 23/22 A2995 RMK AO2 TSE46 SLP142 CB W MOV E P0005 T02330217 $
LGA,2026-08-27 22:51,KLGA 272251Z 21009KT 10SM FEW020 FEW045 BKN090 BKN140 BKN250 24/21 A2995 RMK AO2 RAE06B22E50 SLP141 P0002 T02390211 $
LGA,2026-08-27 23:51,KLGA 272351Z 23009G16KT 10SM SCT014 SCT048 BKN085 BKN140 OVC250 24/22 A2994 RMK RAB21E46 SLP138 P0000 60016 T02390217 10244 20228 56014
LGA,2026-08-28 00:51,KLGA 280051Z VRB03KT 10SM FEW018 FEW050 SCT090 BKN200 OVC250 24/19 A2997 RMK AO2 SLP150 T02390189 $
LGA,2026-08-28 01:51,KLGA 280151Z 02006KT 10SM FEW050 SCT090 BKN160 BKN210 BKN250 23/20 A2997 RMK AO2 SLP150 T02330200 $
LGA,2026-08-28 02:51,KLGA 280251Z 06004KT 10SM BKN160 OVC250 23/19 A2998 RMK AO2 SLP151 T02330194 51013 $
LGA,2026-08-28 03:51,KLGA 280351Z 21003KT 10SM FEW080 FEW110 BKN140 OVC250 23/21 A2998 RMK AO2 SLP151 OCNL LTGIC DSNT SW-NW CB DSNT SW-NW MOV NE T02330206 $
LGA,2026-08-28 04:51,KLGA 280451Z 07005KT 10SM FEW065 FEW110 BKN130 OVC250 23/21 A2998 RMK AO2 SLP151 OCNL LTGIC DSNT SW CB DSNT SW MOV NE T02280206 402610228 $
LGA,2026-08-28 05:51,KLGA 280551Z 00000KT 10SM SCT029 BKN034 BKN065 OVC250 23/21 A2998 RMK AO2 SLP152 OCNL LTGIC DSNT W CB DSNT W MOV NE T02280206 10244 20228 53001 $
LGA,2026-08-28 06:51,KLGA 280651Z 09006KT 10SM SCT031 BKN150 BKN250 23/21 A2994 RMK AO2 SLP137 T02280206 $
LGA,2026-08-28 07:51,KLGA 280751Z 02003KT 10SM BKN250 22/20 A2994 RMK AO2 SLP137 T02220200 $
LGA,2026-08-28 08:51,KLGA 280851Z 34003KT 10SM SCT042 BKN250 22/21 A2995 RMK AO2 SLP142 T02220206 55010 $
LGA,2026-08-28 09:51,KLGA 280951Z 00000KT 10SM FEW043 SCT170 BKN250 22/20 A2995 RMK AO2 SLP143 T02220200 $
LGA,2026-08-28 10:51,KLGA 281051Z 00000KT 10SM SCT042 BKN170 BKN250 22/20 A2997 RMK AO2 SLP148 T02220200 $
LGA,2026-08-28 11:51,KLGA 281151Z 00000KT 10SM FEW032 BKN140 23/21 A2998 RMK AO2 SLP153 70018 T02280206 10233 20222 53011 $
LGA,2026-08-28 12:51,KLGA 281251Z 00000KT 9SM FEW032 BKN140 BKN200 23/20 A2999 RMK AO2 SLP155 T02330200 $
LGA,2026-08-28 13:51,KLGA 281351Z 32004KT 10SM FEW030 OVC180 24/20 A3000 RMK AO2 SLP160 T02390200 $
LGA,2026-08-28 14:51,KLGA 281451Z 34004KT 10SM FEW032 BKN200 26/20 A3001 RMK AO2 SLP161 T02560200 51008 $
LGA,2026-08-28 15:51,KLGA 281551Z 32007KT 10SM FEW034 FEW200 BKN250 27/19 A3001 RMK AO2 SLP161 T02670189 $
LGA,2026-08-28 16:51,KLGA 281651Z 31006KT 10SM FEW040 FEW200 BKN250 27/19 A2999 RMK AO2 SLP156 T02720189 $
LGA,2026-08-28 17:51,KLGA 281751Z 31005KT 10SM FEW040 FEW180 BKN250 28/18 A2999 RMK AO2 SLP155 T02830178 10283 20228 57006 $
LGA,2026-08-28 18:51,KLGA 281851Z VRB03KT 10SM SCT049 BKN060 BKN180 BKN250 28/19 A2998 RMK AO2 SLP153 T02830189 $
LGA,2026-08-28 19:51,KLGA 281951Z 04006KT 10SM SCT040 SCT100 BKN170 BKN250 29/19 A2998 RMK AO2 SLP150 T02890189 $
LGA,2026-08-28 20:51,KLGA 282051Z VRB03KT 10SM FEW040 SCT048 BKN060 BKN170 BKN250 28/19 A2998 RMK AO2 SLP150 T02830189 56005 $
LGA,2026-08-28 21:51,KLGA 282151Z 36007KT 10SM FEW040TCU SCT080 BKN100 BKN170 BKN250 28/19 A2999 RMK AO2 SLP154 TCU OHD AND NE-SE T02780194 $
LGA,2026-08-28 22:51,KLGA 282251Z 36007KT 10SM FEW040TCU SCT060 SCT110 BKN170 BKN250 27/19 A2999 RMK AO2 SLP156 TCU N-SE T02720194 $
LGA,2026-08-28 23:51,KLGA 282351Z 35008KT 10SM FEW040 SCT060 SCT110 BKN170 BKN250 27/18 A3000 RMK AO2 SLP160 TCU DSNT NE-DSNT SE T02720183 10294 20272 53009 $
LGA,2026-08-29 00:51,KLGA 290051Z 33010KT 10SM FEW045 SCT110 SCT250 27/16 A3003 RMK AO2 SLP169 T02670161 $
LGA,2026-08-29 01:51,KLGA 290151Z 34007KT 10SM FEW045 SCT110 SCT250 26/15 A3005 RMK AO2 SLP176 T02560150 $
LGA,2026-08-29 02:51,KLGA 290251Z 35011G17KT 10SM BKN250 24/14 A3006 RMK AO2 SLP178 T02440144 51018 $
LGA,2026-08-29 03:51,KLGA 290351Z 34010KT 10SM SCT250 24/14 A3008 RMK AO2 SLP186 T02390139 $
LGA,2026-08-29 04:51,KLGA 290451Z 34008KT 10SM SCT250 23/13 A3011 RMK AO2 SLP195 T02280133 402940222 $
LGA,2026-08-29 05:51,KLGA 290551Z 36008KT 10SM FEW250 22/14 A3012 RMK AO2 SLP198 T02170139 10272 20217 51020 $
LGA,2026-08-29 06:51,KLGA 290651Z 35011KT 10SM FEW250 21/14 A3013 RMK AO2 SLP204 T02060139 $
LGA,2026-08-29 07:51,KLGA 290751Z 02009KT 10SM FEW060 FEW250 20/10 A3015 RMK AO2 SLP208 T02000100 $
LGA,2026-08-29 08:51,KLGA 290851Z 36011G20KT 10SM FEW060 FEW250 19/11 A3016 RMK AO2 SLP213 T01940106 51015 $
LGA,2026-08-29 09:51,KLGA 290951Z 36011KT 10SM FEW055 SCT250 19/11 A3018 RMK AO2 SLP218 T01890106 $
LGA,2026-08-29 10:51,KLGA 291051Z 35013KT 10SM FEW060 SCT250 18/11 A3019 RMK AO2 SLP222 T01830106 $
LGA,2026-08-29 11:51,KLGA 291151Z 36011KT 10SM FEW060 SCT250 19/11 A3021 RMK AO2 SLP229 T01890111 10217 20183 53016 $
LGA,2026-08-29 12:51,KLGA 291251Z 01013G19KT 10SM FEW060 SCT250 20/11 A3021 RMK AO2 SLP230 T02000111 $
LGA,2026-08-29 13:51,KLGA 291351Z 04010G15KT 10SM FEW060 SCT250 21/11 A3023 RMK AO2 SLP235 T02110106 $
LGA,2026-08-29 14:51,KLGA 291451Z 03008KT 10SM FEW060 SCT250 22/11 A3023 RMK AO2 SLP237 T02220111 52008 $
LGA,2026-08-29 15:51,KLGA 291551Z 07008KT 10SM FEW060 SCT250 23/10 A3023 RMK AO2 SLP236 T02330100 $
LGA,2026-08-29 16:51,KLGA 291651Z VRB04KT 10SM FEW060 SCT200 SCT250 23/09 A3022 RMK AO2 SLP234 T02330094 $
LGA,2026-08-29 17:51,KLGA 291751Z 00000KT 10SM FEW060 SCT200 SCT250 24/09 A3022 RMK AO2 SLP233 T02440094 10244 20189 58004 $
LGA,2026-08-29 18:51,KLGA 291851Z 32004KT 10SM FEW060 SCT200 SCT250 25/08 A3020 RMK AO2 SLP227 T02500083 $
LGA,2026-08-29 19:51,KLGA 291951Z 33004KT 10SM FEW060 SCT200 SCT250 25/07 A3019 RMK AO2 SLP223 T02500072 $
LGA,2026-08-29 20:51,KLGA 292051Z 33005KT 10SM FEW070 SCT200 SCT250 26/09 A3018 RMK AO2 SLP220 T02560089 56013 $
LGA,2026-08-29 21:51,KLGA 292151Z 36007KT 10SM FEW065 SCT200 SCT250 26/10 A3015 RMK AO2 SLP211 T02560100 $
LGA,2026-08-29 22:51,KLGA 292251Z 33003KT 10SM FEW060 SCT200 SCT250 25/10 A3017 RMK AO2 SLP217 T02500100 $
LGA,2026-08-29 23:51,KLGA 292351Z 30006KT 10SM FEW060 SCT200 SCT250 25/11 A3017 RMK AO2 SLP218 T02500106 10261 20239 55002 $
LGA,2026-08-30 00:51,KLGA 300051Z 00000KT 10SM FEW060 SCT250 24/11 A3017 RMK AO2 SLP216 T02440106 $
LGA,2026-08-30 01:51,KLGA 300151Z 15004KT 10SM FEW250 23/12 A3019 RMK AO2 SLP222 T02330122 $
LGA,2026-08-30 02:51,KLGA 300251Z 00000KT 10SM FEW250 23/13 A3018 RMK AO2 SLP219 T02330128 50002 $
LGA,2026-08-30 03:51,KLGA 300351Z 23004KT 10SM FEW250 23/12 A3018 RMK AO2 SLP221 T02330117 $
LGA,2026-08-30 04:51,KLGA 300451Z 20007KT 10SM FEW150 SCT250 23/12 A3019 RMK AO2 SLP222 T02280117 402610183 $
LGA,2026-08-30 05:51,KLGA 300551Z 21008KT 10SM FEW150 SCT250 22/14 A3019 RMK AO2 SLP224 T02170139 10250 20217 53005 $
LGA,2026-08-30 06:51,KLGA 300651Z 21007KT 10SM FEW150 SCT250 21/15 A3020 RMK AO2 SLP225 T02110150 $
LGA,2026-08-30 07:51,KLGA 300751Z 22006KT 10SM SCT150 BKN250 21/16 A3020 RMK AO2 SLP225 T02110156 $
LGA,2026-08-30 08:51,KLGA 300851Z 21005KT 10SM SCT150 BKN250 21/16 A3019 RMK AO2 SLP221 T02110156 58003 $
LGA,2026-08-30 09:51,KLGA 300951Z 19004KT 10SM SCT150 BKN250 21/14 A3018 RMK AO2 SLP220 T02110144 $
LGA,2026-08-30 10:51,KLGA 301051Z 19004KT 10SM SCT070 BKN150 BKN250 22/13 A3019 RMK AO2 SLP221 T02170133 $
LGA,2026-08-30 11:51,KLGA 301151Z 23003KT 10SM SCT070 BKN150 BKN200 BKN250 22/14 A3019 RMK AO2 SLP223 T02220139 10222 20206 53001 $
LGA,2026-08-30 12:51,KLGA 301251Z 20007KT 10SM FEW070 SCT150 BKN200 BKN250 23/13 A3018 RMK AO2 SLP220 T02330128 $
LGA,2026-08-30 13:51,KLGA 301351Z 23011KT 10SM FEW049 FEW080 SCT150 SCT200 BKN250 24/12 A3017 RMK AO2 SLP217 T02440122 $
LGA,2026-08-30 14:51,KLGA 301451Z 24012KT 10SM FEW050 SCT065 SCT080 BKN150 BKN250 25/14 A3016 RMK AO2 SLP213 T02500139 58009 $
LGA,2026-08-30 15:51,KLGA 301551Z 22012G17KT 10SM SCT048 SCT060 BKN080 BKN200 BKN250 26/16 A3014 RMK AO2 SLP207 T02560156 $
LGA,2026-08-30 16:51,KLGA 301651Z 23009KT 10SM FEW029 BKN035 BKN060 BKN170 BKN250 26/17 A3012 RMK AO2 SLP201 VCSH SE-S T02560167 $
LGA,2026-08-30 17:51,KLGA 301751Z 24014G21KT 10SM SCT038 BKN060 BKN170 BKN250 27/19 A3012 RMK AO2 SLP198 T02670189 10267 20222 56015 $
LGA,2026-08-30 18:51,KLGA 301851Z 21010KT 10SM BKN034 OVC043 27/19 A3009 RMK AO2 SLP191 T02670189 $
LGA,2026-08-30 19:51,KLGA 301951Z 19009KT 10SM OVC033 26/19 A3007 RMK AO2 SLP183 T02610194 $
LGA,2026-08-30 20:51,KLGA 302051Z 24010G16KT 10SM BKN034 BKN041 BKN220 27/20 A3005 RMK AO2 SLP177 T02670200 56021 $
LGA,2026-08-30 21:51,KLGA 302151Z 22008KT 10SM FEW035 SCT080 SCT110 BKN180 27/20 A3005 RMK AO2 SLP176 T02720200 $
LGA,2026-08-30 22:51,KLGA 302251Z 22005KT 10SM FEW035 BKN110 OVC250 27/20 A3004 RMK AO2 SLP173 T02720200 $
LGA,2026-08-30 23:51,KLGA 302351Z 25007KT 10SM FEW035 OVC100 27/20 A3005 RMK AO2 SLP176 T02720200 10278 20256 55001 $
